Order ID,Product,Order Total,Shipping,Order Date,Order Time,City,State,Region
181999,27in 4K Gaming Monitor,389.99,9.99,04/06/19,17:10, New York City,NY,Northeast
182000,ThinkPad Laptop,999.99,9.99,04/29/19,23:51, Dallas,TX,South
182001,AA Batteries (4-pack),3.84,9.99,04/03/19,23:04, Portland,OR,West
182002,AA Batteries (4-pack),3.84,9.99,04/16/19,11:38, New York City,NY,Northeast
182003,Wired Headphones,11.99,9.99,04/16/19,17:47, New York City,NY,Northeast
182004,Apple Airpods Headphones,150,9.99,04/06/19,21:43, San Francisco,CA,West
182005,27in 4K Gaming Monitor,389.99,9.99,04/14/19,19:47, San Francisco,CA,West
182006,USB-C Charging Cable,11.95,9.99,04/02/19,19:00, Los Angeles,CA,West
182007,20in Monitor,109.99,9.99,04/24/19,20:19, New York City,NY,Northeast
182008,27in FHD Monitor,149.99,9.99,04/09/19,17:01, Austin,TX,South
182009,AA Batteries (4-pack),3.84,9.99,04/12/19,18:33, Atlanta,GA,South
182010,Lightning Charging Cable,14.95,9.99,04/02/19,08:12, Boston,MA,Northeast
182011,Bose SoundSport Headphones,99.99,9.99,04/02/19,13:58, Los Angeles,CA,West
182012,AA Batteries (4-pack),3.84,9.99,04/12/19,18:50, New York City,NY,Northeast
182013,AA Batteries (4-pack),7.68,9.99,04/27/19,19:52, Atlanta,GA,South
182014,Bose SoundSport Headphones,99.99,9.99,04/04/19,22:54, San Francisco,CA,West
182015,27in FHD Monitor,149.99,9.99,04/15/19,14:52, Boston,MA,Northeast
182016,USB-C Charging Cable,11.95,9.99,04/15/19,18:38, Boston,MA,Northeast
182017,USB-C Charging Cable,11.95,9.99,04/14/19,17:01, New York City,NY,Northeast
182018,iPhone,700,9.99,04/07/19,16:36, San Francisco,CA,West
182019,Lightning Charging Cable,29.9,9.99,04/07/19,16:36, San Francisco,CA,West
182020,27in FHD Monitor,149.99,9.99,04/03/19,18:16, New York City,NY,Northeast
182021,AA Batteries (4-pack),3.84,9.99,04/29/19,13:26, New York City,NY,Northeast
182022,AA Batteries (4-pack),11.52,9.99,04/09/19,00:14, Dallas,TX,South
182023,AA Batteries (4-pack),3.84,9.99,04/06/19,06:21, Austin,TX,South
182024,Bose SoundSport Headphones,99.99,9.99,04/08/19,20:46, Portland,ME,Northeast
182025,Lightning Charging Cable,14.95,9.99,04/12/19,13:43, San Francisco,CA,West
182026,Bose SoundSport Headphones,99.99,9.99,04/08/19,17:41, Boston,MA,Northeast
182027,Bose SoundSport Headphones,99.99,9.99,04/02/19,11:59, Atlanta,GA,South
182028,iPhone,700,9.99,04/21/19,12:17, Dallas,TX,South
182029,AAA Batteries (4-pack),2.99,9.99,04/21/19,10:36, New York City,NY,Northeast
182030,AAA Batteries (4-pack),2.99,9.99,04/17/19,21:55, Dallas,TX,South
182031,Vareebadd Phone,400,9.99,04/26/19,05:43, Portland,OR,West
182032,Wired Headphones,11.99,9.99,04/26/19,05:43, Portland,OR,West
182033,Bose SoundSport Headphones,99.99,9.99,04/28/19,14:24, Los Angeles,CA,West
182034,Apple Airpods Headphones,150,9.99,04/07/19,08:11, San Francisco,CA,West
182035,AA Batteries (4-pack),3.84,9.99,04/12/19,11:50, Boston,MA,Northeast
182036,Bose SoundSport Headphones,99.99,9.99,04/18/19,20:10, Dallas,TX,South
182037,AAA Batteries (4-pack),8.97,9.99,04/18/19,20:10, Dallas,TX,South
182038,Wired Headphones,11.99,9.99,04/01/19,12:30, San Francisco,CA,West
182039,34in Ultrawide Monitor,379.99,9.99,04/13/19,12:33, Seattle,WA,West
182040,Lightning Charging Cable,29.9,9.99,04/06/19,09:13, Portland,OR,West
182041,USB-C Charging Cable,11.95,9.99,04/22/19,00:06, Boston,MA,Northeast
182042,Lightning Charging Cable,14.95,9.99,04/30/19,17:02, Seattle,WA,West
182043,27in FHD Monitor,149.99,9.99,04/28/19,17:29, New York City,NY,Northeast
182044,20in Monitor,109.99,9.99,04/04/19,04:36, Los Angeles,CA,West
182045,USB-C Charging Cable,11.95,9.99,04/26/19,16:39, Austin,TX,South
182046,Apple Airpods Headphones,150,9.99,04/04/19,05:21, San Francisco,CA,West
182047,Wired Headphones,11.99,9.99,04/16/19,12:28, San Francisco,CA,West
182048,Lightning Charging Cable,14.95,9.99,04/05/19,09:46, Los Angeles,CA,West
182049,27in 4K Gaming Monitor,389.99,9.99,04/21/19,10:33, San Francisco,CA,West
182050,Bose SoundSport Headphones,99.99,9.99,04/15/19,12:22, New York City,NY,Northeast
182051,Wired Headphones,11.99,9.99,04/18/19,00:11, Boston,MA,Northeast
182052,USB-C Charging Cable,11.95,9.99,04/17/19,11:49, Seattle,WA,West
182053,Wired Headphones,11.99,9.99,04/02/19,20:00, Los Angeles,CA,West
182054,AAA Batteries (4-pack),2.99,9.99,04/04/19,13:32, San Francisco,CA,West
182055,AAA Batteries (4-pack),8.97,9.99,04/07/19,17:39, San Francisco,CA,West
182056,27in FHD Monitor,149.99,9.99,04/04/19,17:25, Austin,TX,South
182057,iPhone,700,9.99,04/12/19,11:20, Atlanta,GA,South
182058,Apple Airpods Headphones,150,9.99,04/12/19,11:20, Atlanta,GA,South
182059,27in 4K Gaming Monitor,389.99,9.99,04/05/19,09:10, Atlanta,GA,South
182060,iPhone,700,9.99,04/12/19,12:34, San Francisco,CA,West
182061,USB-C Charging Cable,11.95,9.99,04/17/19,21:08, New York City,NY,Northeast
182062,Wired Headphones,11.99,9.99,04/23/19,01:24, Atlanta,GA,South
182063,AAA Batteries (4-pack),2.99,9.99,04/02/19,18:23, Los Angeles,CA,West
182064,Macbook Pro Laptop,1700,9.99,04/21/19,17:21, Dallas,TX,South
182065,AA Batteries (4-pack),11.52,9.99,04/03/19,16:55, Atlanta,GA,South
182066,Apple Airpods Headphones,150,9.99,04/09/19,08:58, Seattle,WA,West
182067,Wired Headphones,11.99,9.99,04/03/19,09:29, Seattle,WA,West
182068,Google Phone,600,9.99,04/26/19,15:10, San Francisco,CA,West
182069,Bose SoundSport Headphones,99.99,9.99,04/03/19,23:45, San Francisco,CA,West
182070,Lightning Charging Cable,14.95,9.99,04/13/19,14:48, New York City,NY,Northeast
182071,Lightning Charging Cable,14.95,9.99,04/21/19,23:10, Los Angeles,CA,West
182072,Macbook Pro Laptop,1700,9.99,04/05/19,17:33, San Francisco,CA,West
182073,iPhone,700,9.99,04/15/19,20:51, New York City,NY,Northeast
182074,Lightning Charging Cable,14.95,9.99,04/03/19,08:15, New York City,NY,Northeast
182075,Google Phone,600,9.99,04/21/19,12:43, San Francisco,CA,West
182076,Lightning Charging Cable,14.95,9.99,04/26/19,12:40, New York City,NY,Northeast
182077,iPhone,700,9.99,04/20/19,10:39, Seattle,WA,West
182078,Apple Airpods Headphones,150,9.99,04/20/19,10:39, Seattle,WA,West
182079,AA Batteries (4-pack),3.84,9.99,04/24/19,13:45, Portland,OR,West
182080,34in Ultrawide Monitor,379.99,9.99,04/13/19,21:11, Los Angeles,CA,West
182081,27in FHD Monitor,149.99,9.99,04/30/19,19:38, San Francisco,CA,West
182082,Wired Headphones,11.99,9.99,04/10/19,11:52, Seattle,WA,West
182083,USB-C Charging Cable,11.95,9.99,04/16/19,13:16, Los Angeles,CA,West
182084,AAA Batteries (4-pack),2.99,9.99,04/12/19,18:24, San Francisco,CA,West
182085,AA Batteries (4-pack),3.84,9.99,04/12/19,20:32, Boston,MA,Northeast
182086,27in FHD Monitor,149.99,9.99,04/11/19,21:14, New York City,NY,Northeast
182087,27in 4K Gaming Monitor,389.99,9.99,04/26/19,11:55, Seattle,WA,West
182088,AA Batteries (4-pack),3.84,9.99,04/08/19,18:15, New York City,NY,Northeast
182089,AA Batteries (4-pack),3.84,9.99,04/28/19,20:30, New York City,NY,Northeast
182090,Google Phone,600,9.99,04/26/19,22:28, San Francisco,CA,West
182091,AA Batteries (4-pack),3.84,9.99,04/16/19,06:24, San Francisco,CA,West
182092,AA Batteries (4-pack),3.84,9.99,04/30/19,14:39, New York City,NY,Northeast
182093,Lightning Charging Cable,14.95,9.99,04/09/19,12:03, Portland,OR,West
182094,Wired Headphones,11.99,9.99,04/21/19,09:18, Seattle,WA,West
182095,AA Batteries (4-pack),7.68,9.99,04/12/19,13:30, Portland,OR,West
182096,Apple Airpods Headphones,150,9.99,04/03/19,09:17, Dallas,TX,South
182097,Lightning Charging Cable,14.95,9.99,04/19/19,11:06, Portland,OR,West
182098,Apple Airpods Headphones,150,9.99,04/06/19,14:09, San Francisco,CA,West
182099,AAA Batteries (4-pack),2.99,9.99,04/12/19,16:33, Atlanta,GA,South
182100,Apple Airpods Headphones,150,9.99,04/27/19,09:10, Dallas,TX,South
182101,Apple Airpods Headphones,150,9.99,04/20/19,07:43, Los Angeles,CA,West
182102,USB-C Charging Cable,11.95,9.99,04/18/19,16:22, New York City,NY,Northeast
182103,Apple Airpods Headphones,150,9.99,04/04/19,22:48, San Francisco,CA,West
182104,Wired Headphones,11.99,9.99,04/27/19,14:15, Los Angeles,CA,West
182105,USB-C Charging Cable,11.95,9.99,04/14/19,14:51, Boston,MA,Northeast
182106,Lightning Charging Cable,14.95,9.99,04/15/19,15:26, Seattle,WA,West
182107,27in FHD Monitor,149.99,9.99,04/15/19,10:59, San Francisco,CA,West
182108,Apple Airpods Headphones,150,9.99,04/17/19,21:10, Seattle,WA,West
182109,Macbook Pro Laptop,1700,9.99,04/20/19,21:15, New York City,NY,Northeast
182110,iPhone,700,9.99,04/15/19,17:58, Austin,TX,South
182111,Bose SoundSport Headphones,99.99,9.99,04/16/19,22:22, Dallas,TX,South
182112,Lightning Charging Cable,14.95,9.99,04/10/19,20:47, Atlanta,GA,South
182113,AAA Batteries (4-pack),5.98,9.99,04/11/19,08:57, Portland,OR,West
182114,Apple Airpods Headphones,150,9.99,04/15/19,21:05, Atlanta,GA,South
182115,AAA Batteries (4-pack),2.99,9.99,04/07/19,22:12, New York City,NY,Northeast
182116,Wired Headphones,11.99,9.99,04/21/19,09:42, San Francisco,CA,West
182117,27in 4K Gaming Monitor,389.99,9.99,04/06/19,18:19, Atlanta,GA,South
182118,Bose SoundSport Headphones,99.99,9.99,04/13/19,11:34, New York City,NY,Northeast
182119,Wired Headphones,23.98,9.99,04/01/19,11:28, Boston,MA,Northeast
182120,iPhone,700,9.99,04/15/19,11:26, Boston,MA,Northeast
182121,Lightning Charging Cable,14.95,9.99,04/15/19,11:26, Boston,MA,Northeast
182122,Lightning Charging Cable,14.95,9.99,04/25/19,21:19, New York City,NY,Northeast
182123,Wired Headphones,11.99,9.99,04/15/19,13:03, Portland,OR,West
182124,Apple Airpods Headphones,150,9.99,04/15/19,23:11, Los Angeles,CA,West
182125,AA Batteries (4-pack),3.84,9.99,04/26/19,08:22, Dallas,TX,South
182126,Apple Airpods Headphones,150,9.99,04/30/19,17:28, Dallas,TX,South
182127,AA Batteries (4-pack),3.84,9.99,04/19/19,13:08, San Francisco,CA,West
182128,34in Ultrawide Monitor,379.99,9.99,04/10/19,15:31, Atlanta,GA,South
182129,Google Phone,600,9.99,04/29/19,04:34, San Francisco,CA,West
182130,ThinkPad Laptop,999.99,9.99,04/19/19,21:44, Portland,ME,Northeast
182131,USB-C Charging Cable,11.95,9.99,04/16/19,10:25, Seattle,WA,West
182132,AA Batteries (4-pack),3.84,9.99,04/01/19,11:42, New York City,NY,Northeast
182133,Wired Headphones,11.99,9.99,04/20/19,15:14, San Francisco,CA,West
182134,Google Phone,600,9.99,04/10/19,12:24, Portland,OR,West
182135,USB-C Charging Cable,23.9,9.99,04/10/19,12:24, Portland,OR,West
182136,Lightning Charging Cable,14.95,9.99,04/05/19,08:44, New York City,NY,Northeast
182137,Wired Headphones,11.99,9.99,04/10/19,13:44, San Francisco,CA,West
182138,34in Ultrawide Monitor,379.99,9.99,04/04/19,13:13, New York City,NY,Northeast
182139,27in FHD Monitor,149.99,9.99,04/16/19,16:59, Atlanta,GA,South
182140,Flatscreen TV,300,9.99,04/20/19,16:02, New York City,NY,Northeast
182141,Wired Headphones,11.99,9.99,04/04/19,09:49, Portland,ME,Northeast
182142,Apple Airpods Headphones,150,9.99,04/02/19,15:25, San Francisco,CA,West
182143,AAA Batteries (4-pack),2.99,9.99,04/04/19,14:48, Los Angeles,CA,West
182144,AA Batteries (4-pack),3.84,9.99,04/13/19,14:13, Los Angeles,CA,West
182145,USB-C Charging Cable,11.95,9.99,04/17/19,20:14, Atlanta,GA,South
182146,AA Batteries (4-pack),3.84,9.99,04/29/19,20:40, Seattle,WA,West
182147,Google Phone,600,9.99,04/13/19,14:56, New York City,NY,Northeast
182148,Google Phone,600,9.99,04/30/19,06:26, Portland,ME,Northeast
182149,USB-C Charging Cable,11.95,9.99,04/24/19,14:49, Atlanta,GA,South
182150,27in 4K Gaming Monitor,389.99,9.99,04/20/19,14:48, Boston,MA,Northeast
182151,Bose SoundSport Headphones,99.99,9.99,04/24/19,23:26, Atlanta,GA,South
182152,27in FHD Monitor,149.99,9.99,04/17/19,23:37, Atlanta,GA,South
182153,Lightning Charging Cable,14.95,9.99,04/27/19,22:32, Los Angeles,CA,West
182154,iPhone,700,9.99,04/27/19,10:21, San Francisco,CA,West
182155,Lightning Charging Cable,14.95,9.99,04/27/19,10:21, San Francisco,CA,West
182156,Wired Headphones,11.99,9.99,04/16/19,21:37, Los Angeles,CA,West
182157,Apple Airpods Headphones,150,9.99,04/21/19,16:40, Atlanta,GA,South
182158,Lightning Charging Cable,14.95,9.99,04/08/19,13:42, Austin,TX,South
182159,34in Ultrawide Monitor,379.99,9.99,04/20/19,12:02, Los Angeles,CA,West
182160,Wired Headphones,11.99,9.99,04/01/19,12:32, Los Angeles,CA,West
182161,Lightning Charging Cable,14.95,9.99,04/01/19,12:32, Los Angeles,CA,West
182162,Google Phone,600,9.99,04/09/19,17:26, Seattle,WA,West
182163,27in 4K Gaming Monitor,389.99,9.99,04/26/19,12:08, New York City,NY,Northeast
182164,Wired Headphones,23.98,9.99,04/23/19,22:36, New York City,NY,Northeast
182165,27in 4K Gaming Monitor,389.99,9.99,04/10/19,16:58, San Francisco,CA,West
182166,Lightning Charging Cable,14.95,9.99,04/30/19,19:05, San Francisco,CA,West
182167,34in Ultrawide Monitor,379.99,9.99,04/19/19,22:34, Dallas,TX,South
182168,AAA Batteries (4-pack),2.99,9.99,04/08/19,20:09, Los Angeles,CA,West
182169,USB-C Charging Cable,11.95,9.99,04/13/19,11:00, Dallas,TX,South
182170,USB-C Charging Cable,11.95,9.99,04/19/19,14:13, San Francisco,CA,West
182171,27in FHD Monitor,149.99,9.99,04/09/19,13:01, San Francisco,CA,West
182172,27in FHD Monitor,149.99,9.99,04/17/19,21:24, New York City,NY,Northeast
182173,AA Batteries (4-pack),3.84,9.99,04/14/19,10:57, Atlanta,GA,South
182174,AAA Batteries (4-pack),2.99,9.99,04/22/19,01:19, Boston,MA,Northeast
182175,27in 4K Gaming Monitor,389.99,9.99,04/09/19,17:01, Atlanta,GA,South
182176,AAA Batteries (4-pack),2.99,9.99,04/08/19,13:25, New York City,NY,Northeast
182177,USB-C Charging Cable,11.95,9.99,04/23/19,12:20, Austin,TX,South
182178,iPhone,700,9.99,04/26/19,18:55, Seattle,WA,West
182179,Apple Airpods Headphones,150,9.99,04/04/19,17:32, New York City,NY,Northeast
182180,USB-C Charging Cable,11.95,9.99,04/01/19,18:37, Atlanta,GA,South
182181,Macbook Pro Laptop,1700,9.99,04/11/19,08:59, San Francisco,CA,West
182182,AA Batteries (4-pack),7.68,9.99,04/29/19,08:02, Portland,OR,West
182183,AA Batteries (4-pack),7.68,9.99,04/19/19,13:27, Los Angeles,CA,West
182184,USB-C Charging Cable,11.95,9.99,04/06/19,08:56, New York City,NY,Northeast
182185,AA Batteries (4-pack),7.68,9.99,04/01/19,11:25, San Francisco,CA,West
182186,USB-C Charging Cable,11.95,9.99,04/27/19,11:35, New York City,NY,Northeast
182187,AAA Batteries (4-pack),2.99,9.99,04/12/19,20:03, San Francisco,CA,West
182188,Apple Airpods Headphones,150,9.99,04/14/19,19:15, Atlanta,GA,South
182189,AAA Batteries (4-pack),2.99,9.99,04/30/19,22:07, Boston,MA,Northeast
182190,AAA Batteries (4-pack),2.99,9.99,04/05/19,16:38, San Francisco,CA,West
182191,AAA Batteries (4-pack),5.98,9.99,04/29/19,14:55, Boston,MA,Northeast
182192,AAA Batteries (4-pack),5.98,9.99,04/28/19,14:32, Atlanta,GA,South
182193,AA Batteries (4-pack),7.68,9.99,04/27/19,13:14, Boston,MA,Northeast
182194,Lightning Charging Cable,14.95,9.99,04/04/19,00:54, Los Angeles,CA,West
182195,AA Batteries (4-pack),7.68,9.99,04/19/19,18:57, Los Angeles,CA,West
182196,USB-C Charging Cable,47.8,9.99,04/02/19,11:02, Atlanta,GA,South
182197,Macbook Pro Laptop,1700,9.99,04/26/19,21:51, Los Angeles,CA,West
182198,Macbook Pro Laptop,1700,9.99,04/22/19,10:57, Atlanta,GA,South
182199,Vareebadd Phone,400,9.99,04/08/19,11:04, Boston,MA,Northeast
182200,USB-C Charging Cable,11.95,9.99,04/08/19,11:04, Boston,MA,Northeast
182201,20in Monitor,109.99,9.99,04/29/19,21:39, Austin,TX,South
182202,USB-C Charging Cable,11.95,9.99,04/30/19,21:43, Boston,MA,Northeast
182203,Apple Airpods Headphones,300,9.99,04/22/19,22:51, San Francisco,CA,West
182204,ThinkPad Laptop,999.99,9.99,04/05/19,15:08, Dallas,TX,South
182205,Wired Headphones,11.99,9.99,04/22/19,20:15, Seattle,WA,West
182206,iPhone,700,9.99,04/09/19,21:12, New York City,NY,Northeast
182207,Lightning Charging Cable,29.9,9.99,04/26/19,19:24, Boston,MA,Northeast
182208,AAA Batteries (4-pack),2.99,9.99,04/21/19,08:30, Los Angeles,CA,West
182209,Lightning Charging Cable,14.95,9.99,04/21/19,13:01, Atlanta,GA,South
182210,USB-C Charging Cable,11.95,9.99,04/23/19,10:42, Austin,TX,South
182211,Wired Headphones,11.99,9.99,04/12/19,09:57, San Francisco,CA,West
182212,AAA Batteries (4-pack),2.99,9.99,04/12/19,21:34, Seattle,WA,West
182213,Lightning Charging Cable,14.95,9.99,04/25/19,19:29, Dallas,TX,South
182214,USB-C Charging Cable,11.95,9.99,04/05/19,13:29, San Francisco,CA,West
182215,AAA Batteries (4-pack),2.99,9.99,04/07/19,15:05, Los Angeles,CA,West
182216,AA Batteries (4-pack),3.84,9.99,04/06/19,09:02, San Francisco,CA,West
182217,AAA Batteries (4-pack),2.99,9.99,04/16/19,22:46, San Francisco,CA,West
182218,USB-C Charging Cable,11.95,9.99,04/24/19,08:45, Boston,MA,Northeast
182219,Flatscreen TV,300,9.99,04/09/19,09:05, San Francisco,CA,West
182220,Apple Airpods Headphones,150,9.99,04/06/19,07:17, New York City,NY,Northeast
182221,Wired Headphones,11.99,9.99,04/06/19,07:17, New York City,NY,Northeast
182222,Lightning Charging Cable,14.95,9.99,04/14/19,22:03, Boston,MA,Northeast
182223,AAA Batteries (4-pack),2.99,9.99,04/27/19,19:06, Portland,OR,West
182224,USB-C Charging Cable,23.9,9.99,04/04/19,20:17, New York City,NY,Northeast
182225,Flatscreen TV,300,9.99,04/22/19,15:46, New York City,NY,Northeast
182226,Apple Airpods Headphones,150,9.99,04/11/19,21:00, New York City,NY,Northeast
182227,AAA Batteries (4-pack),5.98,9.99,04/03/19,19:25, New York City,NY,Northeast
182228,Wired Headphones,11.99,9.99,04/30/19,14:46, Boston,MA,Northeast
182229,USB-C Charging Cable,11.95,9.99,04/21/19,12:35, Atlanta,GA,South
182230,Wired Headphones,11.99,9.99,04/23/19,08:25, New York City,NY,Northeast
182231,AAA Batteries (4-pack),2.99,9.99,04/24/19,11:01, Portland,OR,West
182232,Lightning Charging Cable,14.95,9.99,04/17/19,16:37, New York City,NY,Northeast
182233,Apple Airpods Headphones,150,9.99,04/12/19,19:48, Atlanta,GA,South
182234,20in Monitor,109.99,9.99,04/30/19,13:35, San Francisco,CA,West
182235,27in 4K Gaming Monitor,389.99,9.99,04/11/19,13:41, Los Angeles,CA,West
182236,34in Ultrawide Monitor,379.99,9.99,04/21/19,08:04, Los Angeles,CA,West
182237,Bose SoundSport Headphones,99.99,9.99,04/18/19,15:16, Dallas,TX,South
182238,27in 4K Gaming Monitor,389.99,9.99,04/06/19,01:58, Los Angeles,CA,West
182239,AA Batteries (4-pack),7.68,9.99,04/14/19,12:15, San Francisco,CA,West
182240,iPhone,700,9.99,04/21/19,15:37, Los Angeles,CA,West
182241,AA Batteries (4-pack),3.84,9.99,04/10/19,12:18, Seattle,WA,West
182242,USB-C Charging Cable,11.95,9.99,04/14/19,14:52, Portland,OR,West
182243,AA Batteries (4-pack),3.84,9.99,04/08/19,14:12, New York City,NY,Northeast
182244,Google Phone,600,9.99,04/19/19,15:32, Boston,MA,Northeast
182245,AAA Batteries (4-pack),5.98,9.99,04/17/19,09:49, Los Angeles,CA,West
182246,Google Phone,600,9.99,04/19/19,22:50, San Francisco,CA,West
182247,Bose SoundSport Headphones,99.99,9.99,04/19/19,22:50, San Francisco,CA,West
182248,Lightning Charging Cable,14.95,9.99,04/21/19,19:56, Boston,MA,Northeast
182249,Macbook Pro Laptop,1700,9.99,04/19/19,11:30, Seattle,WA,West
182250,AA Batteries (4-pack),3.84,9.99,04/07/19,08:28, Seattle,WA,West
182251,Apple Airpods Headphones,150,9.99,04/07/19,08:28, Seattle,WA,West
182252,27in 4K Gaming Monitor,389.99,9.99,04/25/19,16:49, Atlanta,GA,South
182253,34in Ultrawide Monitor,379.99,9.99,04/30/19,19:37, New York City,NY,Northeast
182254,Bose SoundSport Headphones,99.99,9.99,04/16/19,18:24, San Francisco,CA,West
182255,AAA Batteries (4-pack),8.97,9.99,04/21/19,11:43, New York City,NY,Northeast
182256,AA Batteries (4-pack),3.84,9.99,04/26/19,12:34, Boston,MA,Northeast
182257,Bose SoundSport Headphones,99.99,9.99,04/04/19,14:21, Boston,MA,Northeast
182258,Wired Headphones,11.99,9.99,04/28/19,20:48, San Francisco,CA,West
182259,20in Monitor,109.99,9.99,04/30/19,17:25, Seattle,WA,West
182260,27in FHD Monitor,149.99,9.99,04/10/19,07:52, Austin,TX,South
182261,USB-C Charging Cable,11.95,9.99,04/20/19,09:05, Atlanta,GA,South
182262,27in FHD Monitor,149.99,9.99,04/21/19,21:49, San Francisco,CA,West
182263,Lightning Charging Cable,14.95,9.99,04/24/19,19:19, Seattle,WA,West
182264,34in Ultrawide Monitor,379.99,9.99,04/15/19,09:26, Atlanta,GA,South
182265,USB-C Charging Cable,11.95,9.99,04/19/19,15:49, Los Angeles,CA,West
182266,Bose SoundSport Headphones,99.99,9.99,04/19/19,17:52, San Francisco,CA,West
182267,34in Ultrawide Monitor,379.99,9.99,04/16/19,22:16, San Francisco,CA,West
182268,Wired Headphones,11.99,9.99,04/16/19,22:16, San Francisco,CA,West
182269,Wired Headphones,11.99,9.99,04/05/19,08:03, San Francisco,CA,West
182270,27in 4K Gaming Monitor,389.99,9.99,04/05/19,11:00, Seattle,WA,West
182271,Apple Airpods Headphones,150,9.99,04/26/19,07:07, Atlanta,GA,South
182272,Wired Headphones,11.99,9.99,04/22/19,05:01, Portland,OR,West
182273,AA Batteries (4-pack),3.84,9.99,04/14/19,13:16, San Francisco,CA,West
182274,Flatscreen TV,300,9.99,04/17/19,11:35, New York City,NY,Northeast
182275,Flatscreen TV,300,9.99,04/23/19,19:40, Portland,OR,West
182276,AAA Batteries (4-pack),2.99,9.99,04/25/19,15:29, Atlanta,GA,South
182277,Wired Headphones,11.99,9.99,04/02/19,09:43, Boston,MA,Northeast
182278,USB-C Charging Cable,11.95,9.99,04/22/19,10:33, New York City,NY,Northeast
182279,27in FHD Monitor,149.99,9.99,04/18/19,14:12, Los Angeles,CA,West
182280,27in FHD Monitor,149.99,9.99,04/06/19,22:43, San Francisco,CA,West
182281,27in FHD Monitor,149.99,9.99,04/27/19,16:40, Austin,TX,South
182282,Lightning Charging Cable,14.95,9.99,04/28/19,19:02, Los Angeles,CA,West
182283,Vareebadd Phone,400,9.99,04/09/19,12:54, Atlanta,GA,South
182284,AAA Batteries (4-pack),5.98,9.99,04/30/19,20:58, Seattle,WA,West
182285,iPhone,700,9.99,04/02/19,20:00, San Francisco,CA,West
182286,Lightning Charging Cable,14.95,9.99,04/02/19,20:00, San Francisco,CA,West
182287,Macbook Pro Laptop,1700,9.99,04/09/19,19:20, Seattle,WA,West
182288,AAA Batteries (4-pack),2.99,9.99,04/02/19,04:54, Los Angeles,CA,West
182289,AA Batteries (4-pack),3.84,9.99,04/14/19,10:43, Portland,ME,Northeast
182290,Apple Airpods Headphones,150,9.99,04/18/19,12:06, Atlanta,GA,South
182291,20in Monitor,109.99,9.99,04/21/19,14:16, New York City,NY,Northeast
182292,Flatscreen TV,300,9.99,04/26/19,01:03, Los Angeles,CA,West
182293,Vareebadd Phone,400,9.99,04/21/19,20:09, Los Angeles,CA,West
182294,Wired Headphones,11.99,9.99,04/04/19,11:09, Los Angeles,CA,West
182295,Apple Airpods Headphones,150,9.99,04/28/19,12:45, Los Angeles,CA,West
182296,USB-C Charging Cable,11.95,9.99,04/14/19,18:29, San Francisco,CA,West
182297,AAA Batteries (4-pack),2.99,9.99,04/20/19,12:57, Boston,MA,Northeast
182298,AAA Batteries (4-pack),2.99,9.99,04/26/19,13:29, Dallas,TX,South
182299,AAA Batteries (4-pack),2.99,9.99,04/20/19,10:15, Boston,MA,Northeast
182300,Lightning Charging Cable,14.95,9.99,04/19/19,12:09, New York City,NY,Northeast
182301,Lightning Charging Cable,14.95,9.99,04/02/19,12:35, Dallas,TX,South
182302,USB-C Charging Cable,11.95,9.99,04/26/19,08:23, Atlanta,GA,South
182303,AAA Batteries (4-pack),2.99,9.99,04/13/19,22:08, New York City,NY,Northeast
182304,AAA Batteries (4-pack),2.99,9.99,04/13/19,22:08, New York City,NY,Northeast
182305,AA Batteries (4-pack),3.84,9.99,04/19/19,09:21, Dallas,TX,South
182306,Apple Airpods Headphones,150,9.99,04/05/19,00:14, San Francisco,CA,West
182307,USB-C Charging Cable,11.95,9.99,04/05/19,14:22, New York City,NY,Northeast
182308,Wired Headphones,11.99,9.99,04/27/19,12:11, Boston,MA,Northeast
182309,Wired Headphones,11.99,9.99,04/02/19,18:10, New York City,NY,Northeast
182310,Wired Headphones,11.99,9.99,04/14/19,21:44, Seattle,WA,West
182311,AAA Batteries (4-pack),2.99,9.99,04/17/19,18:32, Dallas,TX,South
182312,Lightning Charging Cable,14.95,9.99,04/18/19,14:42, Austin,TX,South
182313,Google Phone,600,9.99,04/09/19,01:17, Portland,OR,West
182314,AAA Batteries (4-pack),2.99,9.99,04/12/19,19:13, Austin,TX,South
182315,27in FHD Monitor,149.99,9.99,04/12/19,19:13, Austin,TX,South
182316,Macbook Pro Laptop,1700,9.99,04/10/19,11:29, Boston,MA,Northeast
182317,AAA Batteries (4-pack),2.99,9.99,04/15/19,22:02, Boston,MA,Northeast
182318,USB-C Charging Cable,11.95,9.99,04/10/19,12:07, Portland,ME,Northeast
182319,Lightning Charging Cable,14.95,9.99,04/27/19,18:20, San Francisco,CA,West
182320,Bose SoundSport Headphones,99.99,9.99,04/30/19,12:20, New York City,NY,Northeast
182321,Bose SoundSport Headphones,99.99,9.99,04/18/19,11:48, Los Angeles,CA,West
182322,AAA Batteries (4-pack),8.97,9.99,04/18/19,11:48, Los Angeles,CA,West
182323,ThinkPad Laptop,999.99,9.99,04/09/19,17:38, Los Angeles,CA,West
182324,34in Ultrawide Monitor,379.99,9.99,04/28/19,13:27, Boston,MA,Northeast
182325,Lightning Charging Cable,14.95,9.99,04/15/19,21:38, New York City,NY,Northeast
182326,iPhone,700,9.99,04/08/19,16:14, Portland,ME,Northeast
